stock_id,name,sector,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,label,rsi,ret_20d,cv_sharpe,cv_win_rate,bias_ma5,bias_ma10,bias_ma20,ma_bull,mom5,mom20,vol20,dist_high60,sector_ret20,sector_strong,chip_dir,taiex_bull,taiex_bias
4966,譜瑞-KY,IC設計,20230531,20230601,1015.0,20230626,1135.0,MA10,15,11.82,1,64.8,4.7,0.0,0.0,1.1704,4.3692,6.3386,0.0,6.6946,4.7228,2.6212,-10.1322,4.24,1.0,,1.0,5.02
6640,均華,CoPoS封裝,20230531,20230601,91.5,20230808,120.0,MA10,45,31.15,1,55.4,4.8,-9.98,0.0,0.3083,12.9712,8.0408,0.0,,4.8331,22.9738,-1.6199,10.48,1.0,,1.0,5.02
3034,聯詠,IC設計,20230601,20230602,431.0,20231116,485.0,MA10,113,12.53,1,68.8,0.2,0.0,0.0,0.3313,1.9598,2.1995,0.0,2.4155,0.2364,1.3942,-8.5221,5.17,1.0,0.0,1.0,4.5
3105,穩懋,光通訊,20230601,20230602,160.0,20230815,135.0,SL,49,-15.62,0,56.3,-4.2,0.0,0.0,-0.0633,1.6731,1.1362,0.0,3.6066,-4.2424,2.8757,-15.0538,8.09,1.0,0.0,1.0,4.5
3105,穩懋,光通訊,20230606,20230607,177.0,20230801,150.0,SL,37,-15.25,0,58.8,-3.0,0.0,0.0,0.3115,1.8343,3.4704,0.0,1.2579,-3.012,2.9716,-13.4409,12.11,1.0,0.0,1.0,5.77
2243,怡利電,車用電子,20230607,20230608,18.55,20230713,15.55,SL,23,-16.17,0,50.6,-5.3,1.36,0.5,0.1607,0.863,0.3757,0.0,0.8086,-5.3165,2.3196,-23.6735,1.99,0.0,,1.0,6.65
2243,怡利電,車用電子,20230612,20230613,19.5,20230712,16.25,SL,19,-16.67,0,74.5,9.4,-3.93,0.5,3.5565,5.2632,5.4032,0.0,4.7619,9.3923,2.2961,-19.1837,10.49,1.0,,1.0,6.4
3680,家登,CoPoS封裝,20230614,20230615,406.0,20230802,339.5,SL,32,-16.38,0,63.1,3.6,0.0,0.0,0.6764,4.5805,4.5451,1.0,8.5554,3.6145,2.1914,-3.1289,22.46,1.0,,1.0,7.74
3406,玉晶光,光學,20230615,20230616,397.5,,,OPEN,,,,49.6,-0.5,0.0,0.0,-0.276,-0.1256,-0.0566,0.0,2.5806,-0.5006,2.5793,-5.694,0.54,0.0,0.0,1.0,8.13
2337,旺宏,記憶體,20230616,20230619,34.9,20231025,29.65,SL,86,-15.04,0,80.4,6.3,-6.0,0.22,3.9988,5.0807,5.0965,0.0,8.567,6.25,1.2013,-0.9943,9.83,1.0,0.0,1.0,7.64
2337,旺宏,記憶體,20230626,20230627,32.75,20231030,27.75,SL,85,-15.27,0,44.7,-0.2,-5.52,0.17,-1.911,-1.1287,-1.1287,0.0,-3.0973,-0.152,2.0148,-6.6761,3.07,1.0,0.0,1.0,5.58
3535,晶彩科,CoPoS封裝,20230626,20230627,20.25,,,OPEN,,,,54.0,2.5,-10.04,0.0,0.0,1.0599,0.7371,0.0,2.2444,2.5,1.5268,-9.4923,16.13,1.0,,1.0,5.58
3535,晶彩科,CoPoS封裝,20230629,20230630,20.25,,,OPEN,,,,42.3,-2.4,-10.04,0.0,-1.1286,-0.9098,-0.995,0.0,-0.7389,-2.4213,1.385,-11.0375,8.86,1.0,,1.0,4.49
3205,十銓,記憶體,20230630,20230703,51.2,20230814,43.45,SL,29,-15.14,0,63.9,10.2,-2.75,0.42,1.7708,6.4523,8.1305,1.0,8.5062,10.2213,3.3653,-3.5055,-0.12,0.0,0.0,1.0,4.21
2451,創見,記憶體,20230703,20230704,78.8,,,OPEN,,,,68.9,1.5,2.12,0.56,1.1048,1.014,1.3066,1.0,1.8111,1.5484,0.9731,-0.3797,-0.2,0.0,0.0,1.0,5.12
3450,聯鈞,光通訊,20230703,20230704,41.95,20230801,46.5,MA10,20,10.85,1,66.5,0.9,-4.33,0.33,1.9557,2.9489,2.3158,1.0,6.1058,0.9032,1.3677,-3.4568,17.37,1.0,0.0,1.0,5.12
2441,超豐,封測,20230704,20230705,58.4,,,OPEN,,,,70.6,0.7,-6.14,0.33,0.8065,1.4825,1.179,1.0,2.1314,0.7005,0.8608,-0.1736,6.06,1.0,0.0,1.0,5.32
3406,玉晶光,光學,20230704,20230705,403.0,,,OPEN,,,,67.2,1.0,0.0,0.0,1.5056,1.9148,1.8122,1.0,2.5349,0.9988,2.4618,-4.0332,-0.05,0.0,0.0,1.0,5.32
8086,宏捷科,光通訊,20230704,20230705,93.9,20230919,113.5,MA10,53,20.87,1,73.0,4.7,-6.01,0.22,2.3762,3.8873,2.8846,1.0,7.2093,4.6538,1.9607,-2.0191,19.03,1.0,0.0,1.0,5.32
3131,弘塑,CoPoS封裝,20230705,20230706,574.0,20230801,613.0,FLOOR,18,6.79,1,62.6,11.2,0.0,0.0,3.6214,5.8899,6.6076,1.0,17.1226,11.1538,4.53,-3.5058,10.84,1.0,,1.0,4.67
3535,晶彩科,CoPoS封裝,20230705,20230706,21.1,20230814,17.65,SL,26,-16.35,0,68.3,1.0,-10.48,0.0,1.7115,1.8111,2.0984,0.0,2.4631,0.9709,1.3638,-8.1678,10.84,1.0,,1.0,4.67
4906,正文,光通訊,20230705,20230706,33.65,,,OPEN,,,,63.4,-0.9,-6.66,0.25,0.1208,4.5576,5.3552,1.0,6.08,-0.8969,2.4481,-3.7736,16.5,1.0,0.0,1.0,4.67
4919,新唐,IC設計,20230705,20230706,134.0,,,OPEN,,,,74.1,4.6,0.0,0.0,3.5008,4.5752,4.5149,0.0,7.0866,4.6154,2.2039,-9.3333,-2.88,0.0,,1.0,4.67
5289,宜鼎,記憶體,20230705,20230706,344.0,20230802,288.5,SL,19,-16.13,0,75.3,8.2,0.0,0.0,6.1141,6.4426,8.6777,1.0,11.592,8.2459,2.7051,0.0,-0.43,0.0,0.0,1.0,4.67
6257,矽格,封測,20230705,20230706,57.8,20231225,66.4,MA10,118,14.88,1,86.8,4.3,-1.45,0.67,3.7803,4.4321,4.4602,1.0,5.8182,4.3011,1.0427,0.0,6.8,1.0,0.0,1.0,4.67
2345,智邦,光通訊,20230706,20230707,351.0,20230726,394.5,MA10,13,12.39,1,53.0,2.0,0.0,0.0,-0.7697,1.5186,1.1204,0.0,4.0346,1.9774,2.6264,-5.4974,18.76,1.0,0.0,1.0,2.77
3450,聯鈞,光通訊,20230706,20230707,40.9,20230801,46.5,MA10,17,13.69,1,66.3,6.2,-4.33,0.33,0.7647,4.6631,5.7331,1.0,6.1039,6.2419,2.1595,-2.6222,18.76,1.0,0.0,1.0,2.77
6257,矽格,封測,20230707,20230710,56.5,20231225,66.4,MA10,116,17.52,1,55.4,2.0,-1.45,0.67,-0.2463,1.1777,1.4856,0.0,2.5316,1.9784,1.1548,-2.5773,1.96,0.0,0.0,1.0,2.09
6640,均華,CoPoS封裝,20230707,20230710,92.4,20230808,120.0,MA10,20,29.87,1,48.8,-5.4,-14.15,0.0,-1.3628,1.0191,-1.047,0.0,4.7072,-5.3942,2.4991,-5.3942,3.89,1.0,,1.0,2.09
8086,宏捷科,光通訊,20230707,20230710,99.9,20230919,113.5,MA10,50,13.61,1,63.9,3.4,-6.14,0.22,1.5164,5.482,6.4723,1.0,6.7553,3.4335,2.6533,-4.5545,14.96,1.0,0.0,1.0,2.09
2345,智邦,光通訊,20230710,20230711,369.5,20230901,470.0,MA10,37,27.2,1,49.8,5.3,0.0,0.0,-1.2976,0.5202,-0.0489,0.0,-2.7211,5.3019,2.5173,-6.4136,17.08,1.0,0.0,1.0,1.95
6187,萬潤,CoPoS封裝,20230710,20230711,107.0,20230801,128.0,MA10,15,19.63,1,81.9,16.2,-6.23,0.17,2.8436,12.915,16.7734,1.0,18.5792,16.167,3.9438,-1.3636,3.56,1.0,,1.0,1.95
3008,大立光,光學,20230712,20230713,2405.0,20230816,2040.0,SL,23,-15.18,0,81.6,6.1,0.0,0.0,0.5539,4.3324,6.3422,1.0,4.8889,6.0674,1.5741,-0.6316,5.42,1.0,0.0,1.0,3.62
6510,精測,封測,20230713,20230714,601.0,20230802,507.0,SL,13,-15.64,0,57.4,-0.3,0.0,0.0,1.2333,0.3396,1.3288,1.0,0.6814,-0.3373,1.4728,-1.6639,0.55,0.0,0.0,1.0,4.11
6640,均華,CoPoS封裝,20230713,20230714,94.0,20230808,120.0,MA10,16,27.66,1,50.4,-2.0,-11.56,0.17,-0.0436,-0.0436,-0.0873,0.0,-0.6508,-2.0321,2.489,-4.9793,-0.24,0.0,,1.0,4.11
3105,穩懋,光通訊,20230717,20230718,174.5,20230811,143.5,SL,17,-17.77,0,59.4,-4.4,0.0,0.0,0.347,1.7297,2.1189,1.0,3.8922,-4.4077,1.6733,-4.4077,15.59,1.0,0.0,1.0,5.45
3552,同致,車用電子,20230717,20230718,141.0,,,OPEN,,,,41.8,-3.6,0.0,0.0,-1.151,-0.9834,-0.8994,0.0,-0.6803,-3.6304,1.4042,-6.4103,-3.79,0.0,,1.0,5.45
2344,華邦電,記憶體,20230718,20230719,27.95,,,OPEN,,,,55.3,-3.3,-1.61,0.58,-0.4581,1.912,1.5183,0.0,2.7273,-3.2534,2.3392,-3.4188,-5.34,0.0,0.0,1.0,4.64
3205,十銓,記憶體,20230718,20230719,56.1,20230811,47.1,SL,16,-16.04,0,53.1,10.4,-4.72,0.33,1.1503,2.5744,2.1225,1.0,7.9365,10.3896,4.6546,-7.9422,-5.34,0.0,0.0,1.0,4.64
5443,均豪,CoPoS封裝,20230718,20230719,31.9,,,OPEN,,,,48.2,-5.7,-6.7,0.11,-0.7585,0.0797,-0.4044,0.0,4.6667,-5.7057,2.7401,-7.7827,3.08,1.0,,1.0,4.64
6510,精測,封測,20230719,20230720,575.0,20230811,483.5,SL,15,-15.91,0,54.6,2.4,0.0,0.0,0.6826,0.941,1.1833,1.0,3.5088,2.4306,1.9485,-1.8303,4.13,1.0,0.0,1.0,3.81
2454,聯發科,IC設計,20230720,20230721,682.0,20231023,821.0,MA10,62,20.38,1,53.0,0.1,0.0,0.0,0.4063,0.9924,0.523,0.0,1.7647,0.1447,1.1817,-11.8471,9.04,1.0,0.0,1.0,3.94
3105,穩懋,光通訊,20230720,20230721,178.0,20230801,150.0,SL,7,-15.73,0,66.3,2.3,0.0,0.0,1.6027,3.0479,4.7043,1.0,2.3055,2.3055,1.7916,-2.2039,17.27,1.0,0.0,1.0,3.94
3205,十銓,記憶體,20230720,20230721,55.5,20230811,47.1,SL,14,-15.14,0,67.9,15.8,-4.72,0.33,4.3365,10.7178,10.7341,1.0,19.7872,15.8436,4.9451,0.0,-3.82,0.0,0.0,1.0,3.94
4938,和碩,AI伺服器,20230720,20230721,76.6,20240103,85.9,MA10,113,12.14,1,49.5,-0.4,-14.5,0.0,-3.3037,1.2372,1.8878,0.0,2.5606,-0.3927,3.5259,-9.62,21.85,1.0,0.0,1.0,3.94
6664,群翊,CoPoS封裝,20230721,20230724,130.0,20230828,163.5,MA10,24,25.77,1,44.0,-4.9,4.71,0.33,-1.8895,-0.8447,-2.0852,0.0,-3.5714,-4.9296,2.6173,-6.8966,3.31,1.0,,1.0,2.96
2455,全新,光通訊,20230724,20230725,119.0,20230911,145.5,MA10,33,22.27,1,67.8,2.8,-4.9,0.11,4.4591,5.6367,6.2579,1.0,12.4444,2.8455,3.7597,-0.3937,21.71,1.0,0.0,1.0,2.8
2317,鴻海,AI伺服器,20230727,20230728,109.5,,,OPEN,,,,55.7,-2.2,0.0,0.0,0.546,0.6375,1.3994,1.0,2.3148,-2.2124,1.9418,-4.329,35.57,1.0,0.0,1.0,3.54
2357,華碩,AI伺服器,20230727,20230728,388.0,20240103,465.0,MA10,108,19.85,1,71.4,13.4,0.0,0.0,-0.5309,8.0589,13.2946,0.0,17.4917,13.3758,3.7004,-3.1293,35.57,1.0,0.0,1.0,3.54
2455,全新,光通訊,20230728,20230731,132.5,20230911,145.5,MA10,29,9.81,1,66.8,10.3,-4.9,0.11,5.7613,7.1726,7.7568,1.0,4.0486,10.3004,4.2045,0.0,15.99,1.0,0.0,1.0,3.67
2344,華邦電,記憶體,20230731,20230801,29.3,20231026,24.65,SL,58,-15.87,0,74.5,7.1,-4.33,0.42,4.7466,5.2726,5.7181,1.0,7.7064,7.1168,1.9856,0.0,-2.05,0.0,0.0,1.0,2.62
2467,志聖,CoPoS封裝,20230731,20230801,49.2,20231214,61.0,MA10,93,23.98,1,59.3,0.1,-5.5,0.33,-0.2443,2.5534,2.8763,0.0,6.4061,0.1021,1.8154,-7.197,12.98,1.0,,1.0,2.62
2408,南亞科,記憶體,20230801,20230802,69.1,20240103,73.1,FLOOR,105,5.79,1,50.4,0.9,-0.94,0.5,-0.4487,0.7235,0.8738,0.0,4.1056,0.8523,2.31,-9.5541,-2.98,0.0,0.0,1.0,2.87
3711,日月光投控,封測,20230801,20230802,110.5,20231207,126.5,MA10,87,14.48,1,50.3,2.7,3.98,0.5,-0.6103,0.4405,1.4461,0.0,-0.4367,2.7027,2.0347,-10.9375,-3.66,0.0,0.0,1.0,2.87
6664,群翊,CoPoS封裝,20230801,20230802,134.5,20230828,163.5,MA10,17,21.56,1,56.8,-2.8,-0.04,0.33,1.4493,2.9412,1.9851,1.0,3.321,-2.7778,3.123,-3.4483,5.04,1.0,,1.0,2.87
3034,聯詠,IC設計,20230802,20230804,425.0,20231116,485.0,MA10,71,14.12,1,69.9,-1.5,0.0,0.0,1.671,3.7963,4.3037,0.0,6.2731,-1.4823,2.2312,-7.3955,4.19,1.0,0.0,1.0,0.84
2337,旺宏,記憶體,20230807,20230808,30.95,,,OPEN,,,,54.9,-1.9,-9.54,0.11,0.317,1.6704,0.4762,0.0,1.6051,-1.8605,1.428,-9.3123,-0.43,0.0,0.0,1.0,1.2
2454,聯發科,IC設計,20230807,20230808,690.0,20231023,821.0,MA10,51,18.99,1,67.1,3.5,0.0,0.0,0.1703,3.2919,3.1636,0.0,7.2948,3.5191,1.7343,-10.0637,5.53,1.0,0.0,1.0,1.2
4906,正文,光通訊,20230807,20230808,33.15,,,OPEN,,,,69.6,-0.3,-7.9,0.28,3.3045,4.5313,4.0031,1.0,6.1905,-0.2981,1.9853,-2.9028,3.55,1.0,0.0,1.0,1.2
3006,晶豪科,記憶體,20230808,20230809,76.3,20230921,83.1,MA10,31,8.91,1,43.6,-0.3,-7.25,0.0,-0.9581,-0.546,-1.1372,0.0,-1.9231,-0.2608,2.1019,-14.5251,-0.64,0.0,0.0,1.0,0.36
8086,宏捷科,光通訊,20230808,20230809,94.9,20230919,113.5,MA10,29,19.6,1,65.8,-0.7,-5.92,0.22,2.9687,5.2855,3.2097,1.0,7.4756,-0.7007,3.177,-3.6893,2.16,0.0,0.0,1.0,0.36
2449,京元電子,封測,20230809,20230810,61.1,20230911,76.9,MA10,22,25.86,1,60.2,8.6,5.41,0.67,2.1863,2.5437,2.316,1.0,4.7078,8.5859,3.3338,-1.9757,-1.72,0.0,0.0,1.0,0.18
8086,宏捷科,光通訊,20230811,20230814,89.5,20230919,113.5,MA10,26,26.82,1,36.6,-5.9,-3.88,0.33,-4.2753,-2.9496,-3.5106,0.0,-7.7387,-5.9426,3.1535,-10.8738,-4.99,0.0,0.0,0.0,-1.62
2449,京元電子,封測,20230814,20230815,63.8,20230911,76.9,MA10,19,20.53,1,42.5,2.3,4.71,0.5,-2.2258,-1.5843,-2.6051,0.0,-4.9459,2.3295,3.3611,-6.535,-7.74,0.0,0.0,0.0,-2.9
6664,群翊,CoPoS封裝,20230815,20230816,168.0,,,OPEN,,,,80.5,9.3,-0.28,0.33,12.9722,14.4404,15.5458,1.0,16.9742,9.3103,4.2412,0.0,-3.54,0.0,,0.0,-2.57
2345,智邦,光通訊,20230817,20230818,411.5,20230901,470.0,MA10,10,14.22,1,67.3,4.5,0.0,0.0,3.0954,4.7433,4.2489,1.0,10.1093,4.5396,3.1117,-1.3464,-0.69,0.0,0.0,0.0,-2.26
2449,京元電子,封測,20230817,20230818,62.0,20230911,76.9,MA10,16,24.03,1,62.0,1.6,4.47,0.5,2.2691,2.4791,2.7468,1.0,6.2193,1.5649,2.6274,-1.3678,-7.65,0.0,0.0,0.0,-2.26
2382,廣達,AI伺服器,20230818,20230821,250.5,20231018,209.5,SL,39,-16.37,0,57.5,21.3,-1.09,0.42,-0.3115,5.1983,5.7633,0.0,14.5414,21.327,6.4907,-6.055,6.52,1.0,0.0,0.0,-3.08
6664,群翊,CoPoS封裝,20230818,20230821,153.0,20231120,167.0,MA10,62,9.15,1,78.5,25.1,-0.28,0.33,4.1795,14.0262,19.1145,1.0,28.8973,25.0923,4.2003,-2.0231,-2.48,0.0,,0.0,-3.08
2449,京元電子,封測,20230821,20230822,69.1,20230911,76.9,MA10,14,11.29,1,55.7,-0.6,4.47,0.5,0.4687,1.3396,1.9421,1.0,4.5528,-0.6182,2.9047,-2.2796,-7.46,0.0,0.0,0.0,-3.1
4979,華星光,光通訊,20230821,20230822,160.0,20230919,128.0,SL,20,-20.0,0,57.9,-5.9,-4.55,0.25,1.2121,8.3009,2.4383,1.0,13.9932,-5.9155,6.8398,-15.869,-4.37,0.0,0.0,0.0,-3.1
4938,和碩,AI伺服器,20230822,20230823,78.7,,,OPEN,,,,60.8,-1.3,-6.54,0.17,0.7511,1.1835,0.8164,1.0,1.5666,-1.269,1.4343,-7.601,-2.98,0.0,0.0,0.0,-2.78
4979,華星光,光通訊,20230823,20230824,174.0,20230918,142.0,SL,17,-18.39,0,56.3,-6.2,-4.55,0.25,0.5451,5.598,3.0256,1.0,-0.5988,-6.2147,6.7402,-16.3728,-3.29,0.0,0.0,0.0,-1.96
2376,技嘉,AI伺服器,20230824,20230825,342.5,20230911,279.5,SL,11,-18.39,0,70.3,6.3,-0.84,0.33,7.5008,9.7845,10.0319,1.0,6.9486,6.3063,5.5626,-0.141,0.43,0.0,0.0,0.0,-0.83
3680,家登,CoPoS封裝,20230824,20230825,355.0,20240307,444.0,MA10,127,25.07,1,62.4,3.6,0.0,0.0,-0.5776,6.4331,6.4488,0.0,10.3817,3.5817,3.0038,-16.4162,-1.19,0.0,,0.0,-0.83
4979,華星光,光通訊,20230825,20230828,150.0,20230915,157.5,FLOOR,14,5.0,1,45.0,-13.0,-4.55,0.25,-4.733,-3.5923,-1.6907,0.0,-1.2579,-13.0194,7.1675,-20.9068,-1.46,0.0,0.0,0.0,-2.53
2337,旺宏,記憶體,20230828,20230829,32.35,20231031,27.0,SL,42,-16.54,0,62.5,0.0,-11.27,0.08,0.7113,1.8307,1.0461,0.0,2.6359,0.0,1.3821,-10.745,-10.82,0.0,0.0,0.0,-2.36
2451,創見,記憶體,20230828,20230829,70.7,20231120,80.5,MA10,56,13.86,1,51.3,-2.2,-5.15,0.33,0.0,0.3817,0.0141,0.0,0.2825,-2.2039,0.7963,-10.1266,-10.82,0.0,0.0,0.0,-2.36
3535,晶彩科,CoPoS封裝,20230828,20230829,18.35,20240227,24.1,MA10,119,31.34,1,52.5,-3.2,-10.77,0.0,-0.0543,1.1267,0.2452,0.0,0.5464,-3.1579,1.5917,-12.7962,-6.15,0.0,,0.0,-2.36
6257,矽格,封測,20230828,20230829,56.4,20231225,66.4,MA10,81,17.73,1,75.3,4.3,-7.23,0.33,1.1926,5.046,6.3123,0.0,6.6667,4.2831,1.6074,-4.9236,-0.72,0.0,0.0,0.0,-2.36
8086,宏捷科,光通訊,20230828,20230829,91.7,20230919,113.5,MA10,15,23.77,1,44.0,-1.1,-7.62,0.17,-2.2021,0.1105,-1.9905,0.0,3.5429,-1.0917,3.1622,-12.0388,-6.39,0.0,0.0,0.0,-2.36
2388,威盛,IC設計,20230829,20230830,114.5,20231018,121.5,FLOOR,32,6.11,1,42.2,-18.0,-2.56,0.5,-3.7952,-2.8953,-2.5698,0.0,-0.9091,-18.0451,5.1294,-28.0528,-8.4,0.0,,0.0,-1.69
2454,聯發科,IC設計,20230829,20230830,709.0,20231023,821.0,MA10,35,15.8,1,76.6,2.9,0.0,0.0,2.394,3.7253,2.9582,0.0,5.6548,2.8986,1.5548,-9.5541,-8.4,0.0,0.0,0.0,-1.69
2455,全新,光通訊,20230829,20230830,147.0,20231205,167.0,MA10,66,13.61,1,75.7,1.1,-4.06,0.17,4.7694,5.8034,5.3666,1.0,5.9289,1.1321,2.9595,0.0,-3.45,0.0,0.0,0.0,-1.69
3711,日月光投控,封測,20230829,20230830,120.0,20240301,138.0,MA10,120,15.0,1,73.1,2.6,5.08,0.56,2.0851,5.3339,5.7844,0.0,8.2949,2.6201,1.7667,-8.2031,1.34,0.0,0.0,0.0,-1.69
6239,力成,封測,20230829,20230830,98.5,20231225,143.5,MA10,80,45.69,1,64.6,-11.6,-16.41,0.08,0.9298,1.877,2.0099,0.0,2.4109,-11.5837,2.9787,-12.7679,1.34,0.0,0.0,0.0,-1.69
2451,創見,記憶體,20230830,20230831,72.4,20231212,82.1,MA10,70,13.4,1,61.3,0.0,-5.15,0.33,0.5343,0.832,0.7539,0.0,0.5626,0.0,0.7199,-9.4937,-4.89,0.0,0.0,0.0,-1.12
6510,精測,封測,20230830,20230831,512.0,20231204,572.0,MA10,64,11.72,1,65.9,-0.2,0.0,0.0,0.7095,2.6517,2.7859,0.0,3.4413,-0.1953,1.4533,-14.975,5.48,1.0,0.0,0.0,-1.12
3406,玉晶光,光學,20230831,20230901,383.5,,,OPEN,,,,57.8,-5.8,0.0,0.0,0.7365,1.2826,1.1822,0.0,1.5915,-5.7811,2.1339,-10.0939,-5.44,0.0,0.0,0.0,-1.62
5443,均豪,CoPoS封裝,20230831,20230901,32.5,20240311,51.5,MA10,124,58.46,1,53.8,-6.4,-1.31,0.44,-0.8341,2.2782,0.039,0.0,5.0736,-6.414,3.1037,-10.084,2.2,0.0,,0.0,-1.62
2337,旺宏,記憶體,20230901,20230904,33.5,20231030,27.75,SL,37,-17.16,0,63.1,4.1,-11.27,0.08,0.5147,4.0752,6.3336,0.0,7.2698,4.0752,2.3415,-4.8711,-2.33,0.0,0.0,0.0,-1.55
4966,譜瑞-KY,IC設計,20230901,20230904,878.0,20230921,980.0,MA10,13,11.62,1,63.4,-2.8,0.0,0.0,0.668,5.1871,5.3329,0.0,11.0546,-2.7809,2.5718,-27.7686,-1.4,0.0,,0.0,-1.55
8086,宏捷科,光通訊,20230901,20230904,110.0,20231120,123.0,MA10,52,11.82,1,73.7,0.5,-7.62,0.17,4.8218,6.7122,7.5038,0.0,7.2961,0.5025,2.7153,-2.9126,5.15,1.0,0.0,0.0,-1.55
2455,全新,光通訊,20230904,20230905,151.5,20231205,167.0,MA10,62,10.23,1,87.9,18.0,-2.58,0.22,4.2098,11.3159,15.1134,1.0,19.8413,17.9688,3.1926,0.0,5.35,1.0,0.0,0.0,-0.68
3006,晶豪科,記憶體,20230904,20230905,78.0,20231019,92.0,MA10,29,17.95,1,79.8,-1.9,-7.53,0.11,2.0161,4.9212,5.001,0.0,8.4286,-1.938,2.2088,-15.1955,-1.84,0.0,0.0,0.0,-0.68
3034,聯詠,IC設計,20230904,20230905,422.0,20231116,485.0,MA10,49,14.93,1,85.1,-4.0,0.0,0.0,2.3436,3.9504,4.2143,0.0,4.3202,-3.9766,1.4622,-12.0043,-2.04,0.0,0.0,0.0,-0.68
3131,弘塑,CoPoS封裝,20230904,20230905,526.0,20231023,447.0,SL,31,-15.02,0,43.7,-10.8,0.0,0.0,-1.6698,-1.1378,-0.8605,0.0,0.5693,-10.7744,4.0403,-19.9396,-1.6,0.0,,0.0,-0.68
3552,同致,車用電子,20230904,20230905,132.5,,,OPEN,,,,70.2,-1.9,0.0,0.0,1.6166,3.6107,3.7736,0.0,7.7551,-1.8587,2.3346,-15.3846,-4.23,0.0,,0.0,-0.68
5443,均豪,CoPoS封裝,20230904,20230905,33.55,20231018,28.15,SL,28,-16.1,0,61.0,-7.8,-1.27,0.44,1.1757,2.814,2.8302,0.0,2.0281,-7.7574,3.0064,-8.4034,-1.6,0.0,,0.0,-0.68
6789,采鈺,CoPoS封裝,20230904,20230905,216.0,20231207,295.5,MA10,64,36.81,1,62.1,-3.0,0.0,0.0,0.6601,2.3735,3.0157,0.0,5.1724,-2.9545,1.7084,-22.9242,-1.6,0.0,,0.0,-0.68
2243,怡利電,車用電子,20230905,20230906,15.5,20231124,18.1,MA10,54,16.77,1,57.4,-3.1,-9.93,0.17,1.1162,2.7352,3.1308,0.0,6.2069,-3.1447,3.6706,-22.2222,-2.46,0.0,,0.0,-0.67
2344,華邦電,記憶體,20230905,20230906,26.85,,,OPEN,,,,72.0,0.4,0.87,0.61,1.4169,3.2454,3.8862,0.0,3.8168,0.369,1.9252,-7.3254,0.39,0.0,0.0,0.0,-0.67
2408,南亞科,記憶體,20230905,20230906,68.0,20240103,73.1,MA10,81,7.5,1,69.0,-0.6,-3.75,0.44,0.9786,2.7459,3.4169,0.0,2.8701,-0.5839,1.8148,-13.2484,0.39,0.0,0.0,0.0,-0.67
2467,志聖,CoPoS封裝,20230905,20230906,45.6,20231214,61.0,MA10,68,33.77,1,73.3,-2.0,-10.73,0.17,0.8541,2.0838,2.2311,0.0,3.7162,-2.0213,0.9921,-11.2717,0.64,0.0,,0.0,-0.67
4979,華星光,光通訊,20230905,20230906,166.5,20230919,128.0,SL,9,-23.12,0,59.3,12.8,1.72,0.5,3.3416,3.4056,5.396,1.0,4.375,12.8378,5.5639,-15.869,6.91,1.0,0.0,0.0,-0.67
5289,宜鼎,記憶體,20230905,20230906,273.0,20231110,304.0,MA10,44,11.36,1,64.0,0.5,0.0,0.0,0.8388,5.6755,6.1726,0.0,8.8583,0.5455,3.3997,-23.4072,0.39,0.0,0.0,0.0,-0.67
1533,車王電,車用電子,20230906,20230907,56.0,,,OPEN,,,,60.8,-3.2,0.15,0.5,0.8538,3.0347,2.6988,0.0,3.0909,-3.2423,2.0393,-17.8261,-2.3,0.0,,0.0,-0.97
3034,聯詠,IC設計,20230906,20230907,427.0,20231116,485.0,MA10,47,13.58,1,92.0,7.1,0.0,0.0,3.1553,5.4983,7.4521,0.0,7.0529,7.0529,0.9664,-8.896,6.6,1.0,0.0,0.0,-0.97
3105,穩懋,光通訊,20230906,20230907,143.0,20231026,121.0,SL,32,-15.38,0,75.1,-5.3,0.0,0.0,1.4851,5.5923,5.9041,0.0,7.0896,-5.2805,2.2191,-20.9366,9.06,1.0,0.0,0.0,-0.97
3450,聯鈞,光通訊,20230906,20230907,44.45,20231013,61.0,MA10,23,37.23,1,80.7,3.4,5.44,0.67,4.7641,7.6777,7.4223,1.0,9.8182,3.4247,2.2299,-14.2045,9.06,1.0,0.0,0.0,-0.97
2467,志聖,CoPoS封裝,20230907,20230908,45.7,20231214,61.0,MA10,66,33.48,1,64.9,0.2,-5.44,0.17,0.2616,1.3998,2.2506,0.0,0.9879,0.2179,0.929,-7.9079,7.2,1.0,,0.0,-1.65
3008,大立光,光學,20230907,20230908,1985.0,20231206,2320.0,MA10,60,16.88,1,49.6,-2.6,0.0,0.0,-1.4755,0.7054,1.1854,0.0,0.9756,-2.5882,1.8321,-13.9293,-0.45,0.0,0.0,0.0,-1.65
4919,新唐,IC設計,20230907,20230908,127.0,20231207,142.0,MA10,61,11.81,1,66.9,2.4,0.0,0.0,0.8703,2.9056,3.0511,0.0,3.2389,2.4096,1.4797,-10.2113,7.75,1.0,,0.0,-1.65
6640,均華,CoPoS封裝,20230911,20230912,115.0,20231208,148.5,MA10,60,29.13,1,52.9,-5.4,-7.16,0.22,-1.1374,2.2162,2.7974,0.0,4.1475,-5.4393,4.0049,-18.1159,2.25,0.0,,0.0,-2.61
